ID,Title,Thumbnail,Status,short_description,Description,game_url,Genre,Platform,Publisher,Developer,Release Date,Os,Processor,Memory,Graphics,Storage
399,Siegelord,https://www.freetogame.com/g/399/thumbnail.jpg,Live,A free to play 2D medieval fantasy browser-based MMORTS.,"Siegelord is a free to play 2D medieval fantasy browser-based MMORTS, players compete with other players by expanding the cities they initially start the game with into vast empires. Published by 37 Games Entertainment, the RTS game is a mix of strategy and civilization building. To generate resources, you must construct certain buildings on the land you currently have available to prepare for real-time battles with other players. The battles are simple and somewhat automated. However, you will need to ensure your settlement is prepared well enough to offer the support you’ll need during combat in the form of resources, equipment and troop-enhancing technologies.

Siegelord is set in a medieval fantasy world where three opposing empires, the Albion, Nords Alliance and the Empire of Gorm, fight for territorial domination. Players must choose a faction to fight for, and recruit and equip generals to offer support to your troops in battle. Generals are unlocked throughout the game and offer skills and equipment. You can play through the single-player campaign, or fight other players for territorial control. While battling other players, you must choose the proper formation for your troops (assault, attack or defense) to seize victory. Stay frosty, as the borders of the land of Theiden shift perpetually as players conquer new territory.",https://www.freetogame.com/open/siegelord,Strategy,Web Browser,37Games Entertainment,37Games Entertainment,2014-12-19,N/A,N/A,N/A,N/A,N/A
182,Dungeon Defenders 2,https://www.freetogame.com/g/182/thumbnail.jpg,Live,A free-to-play cooperative 3D tower-defense game by Trendy Entertainment.,"Save the land of Etheria in Dungeon Defenders 2, a free-to-play cooperative 3D tower-defense game by Trendy Entertainment. The armies of the Old Ones are invading and it’s up to you and your allies to defend the realm and drive back the vicious hordes. You can take this daunting challenge on by yourself or invite up to three friends to help you seek victory!

Choose from one of four characters – squire, huntress, apprentice, or monk – each with its own set of unique skills and towers it can lay down to burn, freeze, spindle, and mutilate endless waves of enemies. You can customize your character with skill spheres, which boost your hero’s stats, add to his or her abilities, or, in the case of uber skill spheres, radically change how your skills work. As you adventure, you’ll discover powerful artifacts and other equipment that you can equip or break down into components that you can use to create even more powerful gear. You can also recruit companion pets to fight by your side and make your job easier.

In Dungeon Defenders 2’s campaign mode, you’ll need to defend the Eternia Crystal from five waves of monsters on each level. Difficulty level can be set by a hosting player, with the hardest difficulty preventing respawns when heroes die, and some levels include a super-tough boss monster. If you’re really good, you can compete in ranked play to show who’s the best defender in all the realm!

One interesting part of development is influence points. Players earn a point each day visiting the website or logging into the game. From time to time, Trendy Entertainment will put topics up to vote that players can choose to spend their influence points on. This way, Trendy can get feedback from its most loyal players to help shape further development of the game.",https://www.freetogame.com/open/dungeon-defenders-2,Shooter,Windows,Trendy Entertainment,Trendy Entertainment,2014-12-05,Windows 7 (SP1) ,2.0 Ghz Dual-Core CPU ,2 GB RAM ,"ATI Radeon HD 2600 or better / NVIDIA GeForce 8600 or better, 512 MB video memory, with Shader Model 3 support ",10 GB available space 
184,Blockade 3D,https://www.freetogame.com/g/184/thumbnail.jpg,Live,A free to play FPS in an editable procedural world.,"Blockade 3D is a free to play multiplayer First Person Shooter (FPS) in an editable procedural world similar to Minecraft. In this cubic sandbox you can build and destroy things with 4 teams at the same time and up to 32 players on one map.

In Blockade 3D you can build your own map, be the last-man-standing against zombies, be in a tank battle and more. You can also upgrade your weapon and equipment, there is lots of in-game possibilities.",https://www.freetogame.com/open/blockade-3d,Shooter,Windows,Shumkov Dmitriy,Shumkov Dmitriy,2014-11-05,Windows XP / 7 / 8 / 8.1 / 10,Pentium 4 2 GHz,1 GB RAM,GeForce 5700,300 MB available space
185,Eldevin,https://www.freetogame.com/g/185/thumbnail.jpg,Live,A indie story-driven Free to Play MMORPG.,"Eldevin is a indie free to play, browser-based (and client-based) fantasy MMORPG developed by Hunted Cow Studios. The game takes place in the Eldevin Kingdom with the story based on the discovery of Elemental Spheres.

Take on Eldevin’s massive world where any action that you take can affect future quests that you may run into. Speaking of quests never fear of running out of something to do, Eldevin offers hundreds of quests that can change from character to character depending upon how you resolve certain situations.

Instead of choosing a close in Eldevin you will be choosing from 100s of abilities in six different talent trees. This offers a much wider range of customization than a simple class system could ever offer and with the game’s real-time combat system it will be very different from other MMORPG experiences.

After you get done diving into the multiple dungeons and instances that Eldevin has to offer you will have most likely acquired some crafting materials that you can use to craft your own weapons, armor, and items with the 14 different professions that Eldevin offers.

Eldevin is a free to play MMO that has a great story line, tons of quests with a dynamic universe, a class-less real-time combat system, and tons of crafting that you are able to do.",https://www.freetogame.com/open/eldevin,MMORPG,"Windows, Web Browser",Hunted Cow Studios,Hunted Cow Studios,2014-11-05,"Windows XP, Vista, 7, 8",Intel® Core™ 2 Duo E6600 or AMD Phenom™ X3 8750 processor or better , 2 GB,Graphics Card Recommended. (OpenGL 3.0 support and above) ,1 GB
186,Double Action,https://www.freetogame.com/g/186/thumbnail.jpg,Live,A free to play FPS with bullet time and stylish kills!,"Double Action is a free to play multiplayer online FPS that incorporates bullet time (Matrix style!) in free for all matches across tons of different environments. Get higher scores for kills with flair and claim to the top of the scoreboards.

Use the crazy bullet time where you slow down the time for both you and your opponents so that you can decide on your next plan of action. As you are participating in the free for all that is Double Action try to get some stylish kills while diving, rolling and flipping to earn extra points to win the match.

While you don’t choose from different characters to play as you do get to choose what their special ability will be. There is a wide selection of different special abilities that every character can have. Some give you extra grenades while others might give you faster movement speed. You are also able to customize your weapon loadout and change it during the match to counter whatever your opponents are doing and develop the perfect combination of items for yourself.

Double Action is an FPS that incorporates bullet time into the fast paced moments of free for all action. Get stylish kills, customize your special abilities, and choose the perfect combination of items for yourself in Double Action.",https://www.freetogame.com/open/double-action,Shooter,Windows,Double Action Factory ,Double Action Factory ,2014-10-23,Windows XP ,1.7 GHz ,512 MB RAM,?,5 GB available space
187,Pox Nora,https://www.freetogame.com/g/187/thumbnail.jpg,Live,A multiplayer online game that combines a collectible card game with a turn-based strategy game.,"If you’re looking for a turn-­based strategy game that encompasses the elements of tabletop miniatures, fantasy RPG and collectible card game, look no further than Pox Nora. Developed and published by Desert Owl Games LLC, Pox Nora combines great 2D graphics with endless adventure. Players take their deck of cards, known as Runes, and go on an adventure in countless single player campaigns, and skirmish against the game’s AI; and if you’re looking for a multiplayer experience, Pox Nora has that too, with PvP match ups. Public decks are available to unlock with gold, or by playing the faction walk through campaigns and if you like Pox Nora, you can expand your deck options by purchasing additional rune packs that will give you access to more Champions, Spells, Relics and Equipment. But don’t worry ­ if you’re not looking to spend money, that’s okay. Pox Nora is completely free to play.

Pox Nora allows you to build decks from eight unique factions through full or split faction play and when you build your collection of runes over time you will be able to customize your decks with the Rune Manager. You can even trade in runes with other community members or build them with the Rune Forge. For the more competitive among us, you are able to join in draft tournaments to win prizes, and are able to save up and send virtual gold that you earn by playing the game, to get additional characters and more in the game’s Marketplace.",https://www.freetogame.com/open/pox-nora,Card Game,Windows,Desert Owl Games LLC ,Desert Owl Games LLC ,2014-10-15, Windows XP/Vista/7/8,500 MHZ CPU or Greater,512 MB of RAM,"NVIDIA or ATI Video Card with 64MB of VRam, with current video drivers",200MB of hard drive space
188,Counter-Strike Nexon: Studio,https://www.freetogame.com/g/188/thumbnail.jpg,Live,What's better than Counter-Strike? Counter-Strike with more modes and Zombies!,"Counter-Strike Nexon: Studio is the free-to-play massively multiplayer online FPS that asks the simple question: What’s better than Counter-Strike? Answer: Counter-Strike with new game modes, map creation and lots of zombies! Counter-Strike Nexon: Studio is Nexon’s free-to-play take on the Counter-Strike franchise, adding zombies to several familiar game modes, and making it possible for players to become infected themselves and to strike back at their former colleagues. Braaaaaaains…

Using the original Counter-Strike Engine from way back when, CSN:Z features over 20 different game modes, spread out across both PvP and PvE. You’ll take on challenging bosses, lead a ragged group of survivors through zombie-infested territory, or defend your home base against wave after wave of the hungry undead. There are even takes on the classic Counter-Strike maps and scenarios, such as Bomb Defusal and Hostage Rescue.

You’ll have at your disposal a vast array of weaponry to deal with the zombies, from 12-gauge shotguns to double-barrel shotguns to combat shotguns to weapons that aren’t shotguns! CSN:Z includes a versatile crafting system with which you can improve your weapons or create entirely new ones – including shotguns! With the Family system, you can share your gear with your friends, especially handy if they’re low on shotguns.

Sometimes, though, the need to feed is too strong, and you’ll be cast in the role of a zombie rather than a human. In these scenarios, you’ll have a number of brain-gnawing skills and attacks at your disposal. Zombies can increase their passive abilities, such as speed or enhanced jumping capabilities, as well as learn special attacks to carve through those squishy humans.

With tons of gameplay modes and over 60 maps to learn and master, Counter-Strike Nexon: Zombies offers fast-paced action with multitudes of strategic options that’s sure to please fans of shooters and survival games alike. Just make sure to bring plenty of shotguns.",https://www.freetogame.com/open/counter-strike-nexon,Shooter,Windows,Nexon Europe GmbH,Nexon,2014-10-07,Windows XP ,Intel® Celeron 2.13GHz ,512 MB RAM ,Geforce4 TI 4200 ,2 GB available space 
189,Uncharted Waters Online,https://www.freetogame.com/g/189/thumbnail.jpg,Live,A free to play adventure MMORPG set on the high seas! ,"Uncharted Waters Online is a 3D trading and exploration MMORPG published by OGPlanet. Adventure through the European Age of Exploration as either a merchant, adventurer, or a soldier. Sail through the seas of various European nations as you fight to conquer their ports and to turn their gold into yours.

Sail across the globe to new ports and conquer them in the name of your chosen nation through either the peaceful means of trade or the aggressive means of combat. Choose to join either England, The Netherlands, France, Spain, Portugal, Venice, or the Ottoman Empire and conquer the world underneath your nations flag.

Choose from three different paths: Adventurer, Merchant, or Soldier. As the Merchant you will be going out and focusing on trade and economy in the world to take over different ports. As the Soldier you will be attempting to take over ports by force. The Adventurer will be traveling the world discovering new things and attempting to take over ports in a mix of combat and trade.

Battle on Land and Sea in Uncharted Waters Online. You can choose to blast your enemies with cannon fire from your ship or dock and pick up a musket and sword to fight them along the coast. The high seas are entirely open PvP zones so you must be careful when adventuring beyond the safe shallow coasts.

Uncharted Waters Online is a 3D trading and exploration MMORPG that focuses on a player driven economy and allows you to take control of new ports for your chosen nation. Adventure out into the open seas and participate in the PvP naval combat or fight along the shores with sword and musket.",https://www.freetogame.com/open/uncharted-waters-online,MMORPG,Windows,Papaya Play ,"KOEI TECMO GAMES CO., LTD. ",2014-10-03,Windows Vista and above ,Intel Core Duo or better ,2 GB RAM ,Intel/AMD integrated HD graphics ,20 GB available space
10,ArcheAge,https://www.freetogame.com/g/10/thumbnail.jpg,Live,"A free-to-play, hybrid fantasy/sandbox MMORPG brought to you by Trion Worlds.","ArcheAge is a free-to-play, hybrid fantasy/sandbox MMORPG brought to you by Trion Worlds. Set in the fantasy world of Erenor, players are sent out on a journey of their own choosing. Players start on one of two continents: Nuia, home of the elves or Harihara, home of the Ferres. After that, the choices are up to the player from where to go, to why, and what actions to perform.

ArcheAge offers four unique races which possess their own innate qualities with an additional ten skill trees that create up to one hundred and twenty class options. By choosing three of the ten basic skill types, players are essentially able to create their own class tailored to their own unique style of gameplay.

Pets can be purchased and trained into mounts or as companions on the battlefield. The crafting system features 21 professions whose actions are performed using labor points. Labor points are gained based on time spent in game (unless you are a premium member) and accumulate over time. There are 7 different levels of mastery for each profession and each level grants a crafting benefit of some sort to the player.

ArcheAge features both PvE and PvP options. PvE choices include the typical dungeons and quests, while PvP offers features such as the Justice System, Arenas, Naval Battles and World PvP. Community options go beyond what is typical for an MMORPG, and while guilds are a part of the community, there are also factions and families. Land ownership plays a great deal into the gameplay of ArcheAge with individual players and guilds vying for land any time a new zone is added into the game.

With so many options to choose from, ArcheAge affords players the unique opportunity to become completely immersed in their world.  From character creation, to the economy, to the community, to the sandbox style world; the choices are endless.",https://www.freetogame.com/open/archeage,MMORPG,Windows,Kakao Games,XL Games,2014-09-04,Windows XP / Sp3 / Vista / Windows 7 / Windows 8,Intel Core 2 Duo,2 GB,nVidia GeForce 8000 series 512 MB / Radeon HD 4000 Series or better,40GB
404,Tribal Wars 2,https://www.freetogame.com/g/404/thumbnail.jpg,Live,The sequel to the classic city-building strategy game Tribal Wars! ,"Published by InnoGames, Tribal Wars 2 is a browser based strategy MMO game that allows players to rule over a castle in a medieval kingdom plagued by perpetual war. The land is brimming with nights and barbarians in this sequel to the online city-building strategy game Tribal Wars. The goal is to expand your kingdom and defend it from enemy players in this real-time PvP-driven world. Players can progress through the game in various different fashions depending on what units they decide to recruit. To conquer the world, players can exercise diplomacy and forge alliances to defend themselves against opponents, or break alliances and defeat other players in battle.

Your kingdom exists under the constant threat of enemy players that can occur regardless of whether you’re logged in. The MMORTS game allows players to engage in strategic battles, requiring them to choose the proper units for the situation, defend from attacks and launch counter-attacks. You can also recruit spies to analyze your enemy’s defenses. Other players can do the same, however, so be sure to strategically launch countermeasures to ensure you are prepared for anything.",https://www.freetogame.com/open/tribal-wars-2,Strategy,Web Browser,InnoGames,InnoGames,2014-09-02,N/A,N/A,N/A,N/A,N/A
192,WAKFU,https://www.freetogame.com/g/192/thumbnail.jpg,Live,"A 2D tactical turn-based fantasy MMORPG developed by Ankama Games, in conjunction with Square Enix.","Wakfu is a free to play 2D tactical turn-based fantasy MMORPG developed by Ankama Games, in conjunction with Square Enix. WAKFU features a robust and diverse class system and strategic, turn based gameplay. To end the description there would do the game an injustice though as WAFKU also boasts a more “persistent” type world in that killed enemies or gathered resources might never appear again.

The game’s two dimensional, anime art style has spawned a series of anime shows and comic books. In game, players can take part in crafting, PvP (also turn based), and even mold the world they play in. Farm and replenish the land, or take what you want and leave nothing for others, the choice is yours. WAKFU’s in game systems extend even deeper though as players compete to win over others in a bid to become Governor in player led elections.

Upon creating a character, players are quickly given all of their class’s abilities very early in game and progression is left to the player’s own desires. Skill up certain abilities the way you want to play and at your own pace.

While WAKFU is technically free-to-play, this title certainly benefits from a subscription as much of the game can feel limited if you are not paying the subscription fee. The subscription costs are low when compared to most subscription based MMORPGs, but players will want to check out the free portion of the game a bit before deciding if the game’s unique style and systems are worth your hard earned cash.",https://www.freetogame.com/open/wakfu,MMORPG,Windows,Ankama Games,Ankama Studio,2014-09-19,Windows XP SP3 or higher ,Pentium IV 2.8 GHz or equivalent ,1 GB RAM ,GeForce 4Ti or equivalent ,1500 MB available space 
193,Infinity Wars,https://www.freetogame.com/g/193/thumbnail.jpg,Live,"A MMO trading card game, Build up your decks and customize them with tons of factional cards! ","Infinity Wars: Animated Trading Card Game is an MMO trading card game published by Lightmare Studios. Build up your decks and customize them with tons of factional cards to forge an empire. Go through the storyline or compete against other players in PvP matches.

Learn everything there is to know about the game’s five factions by completing the very extensive campaign. As you complete the campaign you will earn new cards and decks to use later on. Whichever faction you choose to play as will determine your play style. Some factions focus on attacking other player’s morale while others set up impenetrable defenses.

The matches take place in a simultaneous turn-based system where you have to predict what your opponent will do. You divide the playing field into four zones and each of them require special attention to defeat the other player. Once you have mastered Infinity Wars take your game to the next level and challenge other players in the competitive PvP scene that is available. You can earn rewards and glory by competing in the competitive PvP matches.

Infinity Wars: Animated Trading Card Game is an MMO that focuses on building up a deck of cards and predicting enemy’s movements to defeat them in battles.",https://www.freetogame.com/open/infinity-wars,Card Game,Windows,Lightmare Studios,Lightmare Studios,2014-09-05,Windows XP or later ,?,1 GB,Graphics card with DirectX 9 capabilities.,5 GB
195,Divine Souls,https://www.freetogame.com/g/195/thumbnail.jpg,Live,A action-based MMORPG in a fantasy world with magic and technology. ,"Divine Souls is an action-based MMORPG with real-time combat combos developed by GamePrix. You are placed into a fantasy world where advanced technologies and magic coexist. Choose from different classes and battle in PvE and PvP arenas using your technology, or your magic, to conquer all.

When you start the game you are able to choose from four different classes. The Fighter, a melee class that can soak a bit of damage, The Slasher, a melee class that focuses on dishing out the damage, the Mage, a ranged class that will deal tons of damage at a distance, or the Priest, a support class that will make sure everyone stays alive.

Your goal in Divine Souls is to wade through instance after instance clearing areas that are littered with monsters and always have an epic boss battle waiting at the end. Or if PvP is more your speed take to the PvP arenas and show off your player killing skills there, get rewards for the higher you progress in the ranks.",https://www.freetogame.com/open/divine-souls,MMORPG,Windows,Suba Games ,GamePrix ,2014-08-15,Windows XP or later ,Single-Core 2.4 GHz or faster ,1 GB RAM ,GeForce 7 Series or equivalent or later,4 GB available space
196,Cubic Castles,https://www.freetogame.com/g/196/thumbnail.jpg,Live,A free to play 3D Platforming and a open world building game.,"Cubic Castles is a free to play online 3D platforming and a open world voxel building game. In this massively multiplayer persistent world you can build anything you want using cubes and other items!

Explore worlds made by other players or find a plot of land and start creating! Crafting is intuitive, just drag your raw resources and tools into a workbench to see what you can build. Build anything you can dream up and explore with other players or create parkour challenges with crazy obstacles like mechanical spikes, lava, quicksand and more.

In Cubic Castles you can create your own unique look with shirts, hats, glasses and more!",https://www.freetogame.com/open/cubic-castles,MMO,Windows,Cosmic Cow LLC,Cosmic Cow LLC,2014-08-13,Windows 7,Core 2 Duo or higher. Athlon 64 or higher,4 GB RAM,"1024x768, DirectX 10",50 MB
198,Creativerse,https://www.freetogame.com/g/198/thumbnail.jpg,Live,"Playful Corporation enters the sandbox, voxel world with their free-to-play title Creativers.","Playful Corporation enters the sandbox, voxel world with their free-to-play title Creativerse. Upon first glance it may be easy to dismiss this game as simply another Minecraft clone but players looking for something a bit different will want to give this title a shot.

Yes, You’ll be gathering materials and building things. Yes, you’ll be upgrading your armor. However, with a wide variety of unique systems (such as taming animals and caring for them to earn extra loot or even farming) there’s something a bit different in Creativerse.

The voxel based world is colorful and vibrant and the game’s multiplayer options make it very easy to pair up with some friends on PvE, PvP, or even RP servers. Each world has a wide variety of biomes to explore, ancient technology to find, and recipes to construct so simply getting the best gear is only the beginning of the game.

If you were turned off by the game’s initial stumbles with Early Access and their cash shop, you should know that the cash shop has been converted to a cosmetic only shop and the initial complaints of required purchasing are no longer the case.",https://www.freetogame.com/open/creativerse,MMO,Windows,Playful Corporation,Playful Corporation,2014-08-12,"Windows Vista SP2, Windows 7, Windows 8 ","Intel Core 2 Quad Q6600, 2.4 GHz / AMD Phenom II X4 920 Quad-Core 2.8 GHz or better ",4 GB RAM,GeForce GTX 8800/ ATI Radeon HD 2900XT ,2 GB available space 
199,Royal Quest,https://www.freetogame.com/g/199/thumbnail.jpg,Live,"A free to play fantasy MMORPG game with unique PvPvE locations, PvP Arenas, Battlegrounds and Castle Sieges. ","Royal Quest is a free to play fantasy MMORPG game with several unique PvPvE locations, PvP Arenas, Battlegrounds and Castle Sieges. You will get a fresh MMO experience in Royal Quest ­ developed by Katauri and published by 1C Online Games, the creators of Space Rangers and King’s Bounty series.

Royal Quest gives you an innovative elemental battle system which allows players to exploit enemy weaknesses by properly choosing which weapons and skills to use against the target, while using game mechanics that are easy to learn (including an automatic character upgrade system), and offer a deep and challenging experience later in the game.

When you play Royal Quest, you will discover over 100 outdoor locations and multi­floor dungeons while you complete nearly 1000 quests designed for both group and single players. You will be able to fight more than 200 extraordinary monsters, each with its own rare card with special attributes and dive into extensive skills and talents system and combine them in a unique way for each of the 8 classes!

When you get lonely, Royal Quest allows you to summon pets that follow you around and collect loot for you, compete with other players in PvP Arenas, Battlegrounds and Castle Sieges, as well as earn the right to control a Castle and its surrounding areas with your Guild! You will compete in PvP Arenas, Battlegrounds and Castle Sieges and gather powerful Shadow Gear by winning over other players in special PvPvE zones!",https://www.freetogame.com/open/royal-quest,MMORPG,Windows,1C Online Games ,Katauri ,2014-08-06,Windows 7/ Vista / XP SP3 ,Intel Core 2 Duo / AMD Athlon X2 64 3.0 Ghz ,2 GB RAM ,512Mb NVIDIA GeForce 9500GT / ATI Radeon HD 3450, 5 GB available space
200,Guns and Robots,https://www.freetogame.com/g/200/thumbnail.jpg,Live,A free to play online third person shooter with massive customization! ,"Guns and Robots is a free to play cartoony third person shooter. Do bright 3D graphics and attractive environments catch your attention? Are you a fan of robots? If you’ve answered yes to any of these questions, you should most definitely check out Guns and Robots. This game, developed and published by Masthead Studios Ltd combines them all in an action ­packed easy to master game that provides an entertaining experience and numerous options to construct the perfect robot.

Guns and Robots gives players the ability to make massive customizations by creating robots in one of three module classes based on the player’s’ assembly, and then allow for unlimited customization options thereafter. Players are also able to pinpoint enemies with multiple weapons, all at the same time! A wide variety of potential combinations per weapons allows players to fine tune their weaponry according to their game play preferences. Add in multiple maps to this mixture, and you’ve created a cocktail for adrenaline­pumping gameplay that will thrill you all day long!

In Guns and Robots, players are able to join or create guilds and participate in guild events. Being a part of a guild will even lead to numerous benefits and build features. If you’re more into the solo scene, you can have a dynamic combat experience by choosing to line up for high level real time combat events against other players. Three additional game modes make Guns and Robots even more exciting ­ Capture the Batteries ­ a Capture the Flag­ like mode, Team Deathmatch and Bomb Squad ­ where your goal is to destroy the Enemy’s base. No matter what you’ve chosen, Guns and Robots offers a variety of achievements for those players who have demonstrated exceptional performance.

For those hardcore Guns and Robots players, Masthead Studios Ltd has released multiple Downloadable Content packages including a Starter Pack that includes 1000 Sparks and 150 Upgrade Components to help you blast your way through your enemies!.",https://www.freetogame.com/open/guns-and-robots,Shooter,Windows,"Masthead Studios Ltd, Thegamewallstudios, Gamigo AG",Masthead Studios Ltd,2014-08-05,Windows XP / Vista / 7 / 8 ,Intel Core 2 Duo or better ,2 GB RAM ,GeForce 6800 / ATI X1800 with 256 MB RAM & compatible with DirectX9.0c ,1 GB available space 
348,Bleach Online,https://www.freetogame.com/g/348/thumbnail.jpg,Live,"A free to play 2D browser based MMORPG based on Bleach, the popular manga and anime series.","Based on the popular Japanese manga and anime series, Bleach Online is a free-to-play 2D browser-based MMORPG that immerses you in the world of Ichigo Kurosaki and all of the Soul Reapers.

Coming from GoGames, Bleach Online offers a storyline based on what fans of the series know from the manga and anime. They’ll be able to pick from three unique classes that all offer their own advantages and abilities.

For players who like to stay busy while playing their MMORPGs, Bleach Online can be played in AFK Mode so that their characters can level up even when they’re not actively playing thanks to the automated combat system.

But don’t feel like you’re going to have to go it alone. Bleach Online players can recruit iconic characters from the manga and anime series to join their party out in the field to really take the fight to the Hollows with up five partners.

And for an extra fun addition, Bleach Online allows players to put some of the more notable characters in bikinis in the self-styled Bikini Game.

If you love Bleach then Bleach Online is definitely worth a look.",https://www.freetogame.com/open/bleach-online,MMORPG,Web Browser,GoGames,GoGames,2014-07-14,N/A,N/A,N/A,N/A,N/A
203,Robocraft,https://www.freetogame.com/g/203/thumbnail.jpg,Live,A free-to-play MMO sandbox building game! ,"Your imagination is the limit in Robocraft, a free-to-play massively multiplayer online sandbox building game from Freejam. Use hundreds of parts to create your unique robot and then take it into battle against other players in a “robo-MOBA,” where the action is fierce and the parts will be flying like popcorn!

Robots in Robocraft are made of cubes, which you gain access to by leveling up your robot. The more cubes your robot has, the higher its robot ranking, and the higher its robot ranking, the more rewards you get in battle that you can use to buy even more cubes. There are over 200 cubes and other components you can acquire to beef up your robot, and the options for building them are nearly limitless. Your robots can drive, walk, or fly, and bristle with weapons, from SMGs to railguns to plasma launchers.

Once your robot is kitted out and ready for a fight, take it into one of Robocraft’s multiplayer modes, such as the battle arena, where each team is tasked with taking out its opponent’s protonium reactor while protecting their own. Towers on the map can be captured and used to strike at your opponents, giving this game mode a very MOBA-like feel. For something a little simpler, try your basic team deathmatch, where the object is to wipe out all of your opponents or capture their base, or the Pit, a free-for-all battle with respawns, where the object is to reach a set number of kills. You can also practice your skills against a test robot or in single-player mode.

More cubes, weapons, and game modes are always in development, and its flexible building system means there’s virtually no limit as to what you can do in Robocraft. Take your robot-building skills to the limit and see how long you can survive!",https://www.freetogame.com/open/robocraft,MMO,Windows,Freejam,Freejam,2014-07-08,Windows 2000/XP/Vista/7/8/8.1/10 ,Intel dual core or better with SSE2 support or equivilent AMD family ,4 GB RAM ,"Shader Model 3.0 Compatible GPU, DirectX 9.0c ",1 GB available space 
204,Unturned,https://www.freetogame.com/g/204/thumbnail.jpg,Live,"A independently developed free-to-play MMO survival 
game! ","Unturned is an independently developed free-to-play massively multiplayer survival game that borrows inspiration from similar, bigger-budget, titles but has its own unique charm and is one of the best gaming values to be found anywhere on the Internet. You’ll fight for your life against zombies and other players, trying to survive against impossible odds in a post-apocalyptic landscape.

When you start a new character in Unturned, you’ll be dropped off in a random location on the map, with little in the way of supplies to keep you alive. You’ll have to hunt and scavenge for clothes, weapons, food, and drink. Supplies can be further refined into new materials using the game’s extensive crafting system and can even build permanent bases to fortify themselves against both zombie and human enemies. There are also vehicles to be found, which can be used to get around or to act as an additional weapon to flatten your foes. As they harvest items and kill NPCs, characters gain skill points they can use to increase their offensive, defensive, and miscellaneous/support capabilities.

Unturned has four difficulty levels, set by the server owner. Easy mode is for players new to survival games and has greater loot drops. Normal mode is the standard. Hardcore mode makes several game elements more difficult and removes most UI elements for a more “natural” experience. Finally, there’s Gold mode, available only to Gold subscribers, with vastly increased loot spawns and XP gains. Also If you’re after a battle royale game then seek out Unturned: Arena Mode

Unturned was developed by 16-year-old Nelson Sexton, who cut his designing teeth by creating popular levels for Roblox. Despite its humble origins and simple artistic design, Unturned has been downloaded on Steam by nearly 20 million players as of the start of 2016 and Sexton continues to update the game on a regular basis, with his only compensation being inexpensive Gold packs that allow for premium servers and greater character customization.",https://www.freetogame.com/open/unturned,Shooter,Windows,Smartly Dressed Games,Smartly Dressed Games,2014-07-08,Windows 7 32-bit ,2 GHz ,4 GB RAM ,?,1 GB available space 
207,Warface,https://www.freetogame.com/g/207/thumbnail.jpg,Live,"A free-to-play multiplayer online FPS from Crytek, makers of the Far Cry and Crysis series of games.","Warface is a free-to-play online FPS from Crytek, makers of the Far Cry and Crysis series of games, that utilizes the company’s proprietary CryEngine to provide first-rate graphics and a hard-hitting, fast-paced shooter experience. In the near future, a long-running global recession has brought about countless wars, and it’s up to the players to choose a side and fight for justice or for their own personal enrichment. Choose your class, choose your battleground, and prepare to engage in intense firefights that place as much value on teamwork as on individual skill with your weapon.

There are four classes in Warface – rifleman, sniper, medic, and engineer – and all have to work together to complete the objective at hand. There are loads of options for modifying your chosen class’s primary and secondary weapons, so no two characters ever play quite the same. In combat, you’ll utilize several traditional and high-intensity moves, such as vaulting over obstacles or sliding to take out the bad guys, and any class might be called upon to help out an ally in need.

Battles in Warface take place all over the world, from the Balkans of Eastern Europe to the crowded city streets of Asia to the oil fields of the Middle East. There is a wide variety of mission types available, in both PvP and co-operative PvE. In PvP missions, players choose one of the two sides in the global war: the U.S. military splinter group Warface or the opportunistic mercenaries of Blackwood. Warface also recently introduced a new Battle Royale mode with a brand new PvP map created especially for the Battle Royale mode.

The PvE mission types run the gamut of gameplay. One type of mission, Cyber Horde, was added during Halloween 2013 and tasks players with escorting a truck through territory that’s infested with cyborg zombies. Other PvE mission types see players searching for a mech in a hostile village or playing through a series of three missions.",https://www.freetogame.com/open/warface,Shooter,Windows,Crytek,Crytek,2014-07-01,"Windows Vista, Windows 7, Windows 8 ",Intel Dual-Core 2 GHz or AMD Dual-Core 2 GHz , 2 GB RAM ,NVIDIA GeForce 8600 or AMD ATI Radeon 3650,6 GB available space
209,Freestyle2: Street Basketball,https://www.freetogame.com/g/209/thumbnail.jpg,Live,A free to play MMO street basketball game. Team up with the best street ballers! ,"Freestyle2: Street Basketball is a free to play MMO street basketball game. Take to the streets for some 3v3 basketball in Joycity’s Freestyle2: Street Basketball. Improving on the original in almost every way, Freestyle2 sports a unique art style, clever music integration of a unique Hip Hop soundtrack, and the bragging rights of being the top basketball MMO on the market…because there’s just so many of them.

Choose from 1 of 5 positions (Center, Power Forward, Small Forward, Shooting Guard, and Point Guard) and quest your way through the streets using your jump shot, fly set up, dunk, or absurd arcade shot to gain experience and develop your character through choosing from over 30 different skills to impact your gameplay. Your character has a myriad of options available to customize their look using outfits, hairstyles, shoes, and more.

While the game itself may sound simple, (the tutorial will take you through just about every skill in the game) the gameplay becomes addictive when you team up with other players, play in tournaments, and discover just how much teamwork will be needed to topple the best teams on the street.",https://www.freetogame.com/open/freestyle2-street-basketball,Sports,Windows,Joycity,Joycity,2014-06-20,Window XP ,P4 2.8 GHZ ,1 GB RAM ,GEFORCE 7600 GT 512MB,1500 MB available space
